#	type	key	freq
637	T	a: laminar	7
638	T	npn: science of swimming	7
639	T	aan: great forward velocity	7
640	T	nnn: sea level performance	7
641	T	aan: aerobic metabolic capacity	7
642	T	an: 2d method	7
643	T	npn: centre of mass	7
644	T	nn: training hour	7
645	T	an: nutritional habit	7
645	V[s]	aan: proper nutritional habit	5
646	T	an: hypoxic group	7
647	T	an: adequate rest	7
648	T	ann: seasonal testing date	7
649	T	an: significant correlation	14
649	V[s]	aan: statistical significant correlation	6
650	T	an: fluid flow	7
651	T	nn: race distance	7
652	T	an: long repeat	7
653	T	nn: training history	7
654	T	n: increment	7
655	T	nn: track athlete	7
656	T	nn: glide phase	7
657	T	an: informed consent	7
658	T	nn: swimming technique	7
659	T	nan: biceps long tendon	7
660	T	nn: practice time	7
661	T	nn: endurance performance	7
662	T	aan: secondary en-1 set	7
663	T	ann: high-intensive interval training	28
664	T	nn: data collection	7
665	T	n: tachycardia	7
666	T	an: hypoxic stimulus	7
667	T	an: low pressure	7
668	T	a: lower-performing	7
669	T	a: qualitative	7
670	T	n: deltoid	7
671	T	nn: threshold training	7
672	T	nn: fg fiber	7
673	T	anpnn: biomechanical analysis of champion swimmer	14
674	T	an: skilled swimmer	7
675	T	ann: resting heart rate	7
676	T	nn: increase resistance	7
677	T	n: silvia	7
678	T	nn: muscle strength	7
679	T	an: respiratory muscle	7
680	T	an: peak performance	14
681	T	an: descriptive statistic	7
682	T	ann: st muscle fiber	7
683	T	aan: significant main effect	7
684	T	an: primary purpose	7
685	T	nn: endurance capacity	7
685	V[s]	nnn: cycle endurance capacity	3
686	T	an: proper nutrition	7
687	T	ann: anaerobic swimming performance	7
688	T	nn: freestyle relay	7
689	T	ann: tethered swim test	7
690	T	an: physical training	7
691	T	ncnn: threshold and vo2max velocity	7
692	T	n: barrowman	7
693	T	nn: hand path	7
694	T	npn: measure of performance	7
694	V[s]	nn: performance measure	5
695	T	a: oblique	13
696	T	an: significant decrease	13
697	T	acan: male and female swimmer	13
698	T	ann: single muscle fiber	13
699	T	nn: aquatics research	13
700	T	nn: resistance training	13
701	T	nan: cross sectional area	13
702	T	an: bronchial hyperresponsiveness	13
703	T	an: long downsweep	6
704	T	an: fast swimming	6
705	T	an: previous finding	6
706	T	ann: anaerobic training zone	6
707	T	a: shaded	6
708	T	nn: sex interaction	6
709	T	npn: axis of body	6
709	V[s]	anpn: longitudinal axis of body	4
710	T	n: trappe	6
711	T	an: online training	6
712	T	nn: kjoc score	6
713	T	a: base	6
714	T	nn: body posture	6
715	T	n: pmid	6
716	T	npnn: effect of training load	6
717	T	npn: majority of set	6
718	T	nn: fog fiber	6
719	T	ann: single arm amputee	6
720	T	ncnn: exercise and sport science	6
721	T	n: etiology	6
722	T	nn: hiit training	6
723	T	n: bosquet	6
724	T	nn: performance difference	6
725	T	nn: missy franklin	6
726	T	an: deep catch	6
727	T	an: variant line	6
728	T	nn: methacholine challenge	6
729	T	npn: analysis of variance	6
730	T	annnn: standardized relay exchange time training	6
731	T	nn: swimming rule	6
732	T	an: eastern zone	6
733	T	npn: altitude of 2300m	6
733	V[s]	anpn: simulated altitude of 2300m	4
734	T	n: berkoff	6
735	T	nn: performance deficit	6
736	T	nn: freestyle swimmer	6
737	T	nn: practice content	6
738	T	nn: state swimming	6
739	T	nnn: sprint swimming performance	6
740	T	an: intense exercise	6
741	T	acan: aerobic and anaerobic threshold	6
742	T	an: positive rspg	6
743	T	n: fatigability	6
744	T	an: human movement	6
745	T	nn: metabolite accumulation	6
746	T	an: muscular contraction	6
747	T	npn: faculty of sport	6
748	T	an: postural alignment	6
749	T	nn: time swimmer	6
750	T	nnpn: activation theory of stress	6
751	T	n: heigenhauser	6
752	T	nn: time point	6
753	T	an: late childhood	6
754	T	ann: propulsive force graph	6
755	T	nn: coach sample	6
756	T	npan: clinic of north america	6
757	T	nan: high-intensity intermittent training	6
758	T	an: statistical test	6
759	T	nn: time difference	6
760	T	nn: datum point	6
761	T	an: cardiac output	6
762	T	nn: competition result	12
763	T	npn: exit of hand	6
764	T	an: higher-performing swimmer	6
765	T	n: straight-line	6
766	T	a: morphological	6
767	T	n: slow-twitch	6
768	T	anpnn: propulsive phase of arm stroke	6
769	T	aan: early environmental factor	6
770	T	nn: leg kick	6
771	T	acan: dominant and non-dominant side	6
772	T	npn: mode of dissemination	6
773	T	an: great asymmetry	6
774	T	nnn: ohio state university	6
775	T	nn: sprint athlete	6
776	T	nn: sprint race	6
777	T	an: olympic swimmer	6
778	T	n: biol	6
779	T	an: marine animal	6
780	T	an: cumulative mile	6
781	T	ncnn: effort and heart rate	6
782	T	an: future research	6
783	T	nn: rio olympic	12
784	T	nn: ramp effect	6
784	V[s]	nnpn: ramp effect of muscle	4
785	T	nn: meter race	6
786	T	npan: journal of athletic training	6
787	T	n: morphology	6
788	T	nva: pressure be great	6
789	T	an: strong force	6
790	T	nn: wave propulsion	6
791	T	ann: cognitive activation theory	6
792	T	nnn: sport exerc psychol	6
793	T	an: maximal exercise	6
794	T	n: hydration	6
795	T	n: dynamometer	6
796	T	nn: swim team	6
796	V[s]	ann: olympic swim team	3
797	T	npn: loss of velocity	6
798	T	npn: level of swimmer	6
798	V[s]	anpn: competitive level of swimmer	4
799	T	ncnpn: volume and intensity of training	6
800	T	n: siders	6
801	T	an: physiological capacity	6
802	T	nn: technique training	6
803	T	an: biophysical parameter	6
804	T	nn: glycogen store	6
804	V[s]	nnn: muscle glycogen store	2
805	T	ann: final stage preparation	6
806	T	aann: multiple olympic gold medalist	6
807	T	r: slow	6
808	T	nnn: crawl stroke swimming	6
809	T	npn: finding of study	6
809	V[s]	nn: study finding	3
810	T	nn: breathing action	6
811	T	an: human biology	6
812	T	n: berthoin	6
813	T	n: katch	6
814	T	an: scapular stabilization	6
815	T	n: push-up	6
816	T	npn: function of olympiad	6
817	T	acan: internal and external rotation	12
818	T	n: train-low	12
819	T	npnn: rate of energy release	6
820	T	anpnn: norwegian school of sport science	6
821	T	ann: depressed hand force	6
822	T	ann: recreational swimming background	6
823	T	an: international center	6
824	T	an: medley relay	6
825	T	nn: swim group	6
826	T	ncan: medalist and former world	6
827	T	n: humerus	6
828	T	anpn: resting length of muscle	6
829	T	npn: improvement of vo2max	6
830	T	an: athletic trainer	6
831	T	npn: analysis of swimmer	6
832	T	aan: positive psychological mechanism	6
833	T	an: mastery-involving climate	12
834	T	an: direct measurement	6
835	T	nn: stroke count	6
836	T	npn: magnitude of force	6
837	T	an: anaerobic glycolysis	6
838	T	nn: body position	6
839	T	n: chatard	6
840	T	an: anaerobic performance	6
841	T	ann: elite backstroke swimmer	6
842	T	n: capillarization	6
843	T	acan: integrative and comparative physiology	6
844	T	nn: breathing side	6
844	V[s]	ann: preferred breathing side	4
844	V[s]	aann: definite preferred breathing side	2
845	T	anpn: propulsive phase of insweep	6
846	T	n: electrolyte	6
847	T	ann: moderate intensity training	6
848	T	nn: achievement goal	6
849	T	n: aujouannet	6
850	T	n: spriet	6
851	T	nn: master thesis	6
851	V[s]	ann: unpublished master thesis	3
852	T	npan: capacity of fast twitch	6
853	T	n: phys	6
854	T	an: repeated measure	6
855	T	ann: applied sport psychology	6
856	T	an: adolescent period	6
857	T	nnn: recovery stress questionnaire	6
858	T	an: immune function	6
859	T	an: senior elite	6
860	T	npn: influence of training	6
861	T	npn: incidence of af	6
862	T	an: adolescent swimmer	6
863	T	nn: work time	6
864	T	n: saltin	6
865	T	an: female backstroker	6
866	T	nnn: overuse injury prevention	6
866	V[s]	annn: online overuse injury prevention	2
867	T	npn: result of experiment	6
868	T	an: 50th percentile	6
869	T	npn: effect of shape	6
870	T	a: underwater	199
871	T	nn: dryland training	23
872	T	nnnn: eur j appl physiol	11
873	T	an: average velocity	11
874	T	aan: computational fluid dynamics	11
875	T	an: overhead athlete	11
876	T	an: competitive performance	11
877	T	nn: volume training	11
877	V[s]	npnn: optimization of training volume	2
878	T	n: hyperextension	16
879	T	an: traditional periodization	5
880	T	nnn: time trial performance	5
881	T	npn: effect of force	5
882	T	nn: race pace	5
883	T	nn: stress load	5
884	T	ann: traditional two-peak stroke	10
884	V[m]	ann: traditional two-peak backstroke	9
885	T	nn: frequency analysis	5
886	T	nnn: leg length discrepancy	5
887	T	ann: high level swimmer	5
888	T	n: rvo2	5
889	T	an: previous paper	5
890	T	n: aagard	5
891	T	nnn: overuse injury risk	5
892	T	npn: portion of time	5
893	T	aan: proper nutritional habit	5
894	T	an: optimal nutrition	5
895	T	nn: 50m freestyle	10
896	T	nnn: shampoo arm syndrome	5
897	T	an: bilateral symmetry	5
898	T	nnn: backstroke start technique	5
899	T	an: preferred side	5
900	T	an: high prevalence	5
901	T	nn: pb time	5
902	T	ann: 5-point likert scale	5
903	T	r: minimally	5
904	T	npn: kind of training	5
905	T	n: latency	5
906	T	nn: creatine monohydrate	5
907	T	a: live-high	10
908	T	nn: swim distance	5
909	T	an: late season	5
910	T	npnn: model of performance improvement	5
911	T	nn: stroke choice	5
912	T	nn: swimming lesson	5
913	T	n: occlusion	5
914	T	n: geyssant	5
915	T	anpn: backward component of motion	5
916	T	nn: crawl technique	5
917	T	nn: sport biomechanic	5
918	T	an: short swim	5
919	T	an: upward motion	5
920	T	npn: effect of high-intensity	5
920	V[img]	npan: effect of high intensity	5
921	T	a: adipose	5
922	T	n: rouard	5
923	T	an: maximal effort	5
924	T	an: current research	5
925	T	nn: performance variable	5
926	T	nn: rest time	5
926	V[s]	ann: big rest time	2
927	T	nn: training frequency	5
928	T	nn: lactate accumulation	5
929	T	aan: late teenage year	5
930	T	an: normal population	5
931	T	a: 2001b	5
932	T	an: female athlete	5
933	T	ann: significant time effect	5
934	T	nnn: world swimming championship	5
935	T	an: low bmis	5
936	T	an: inadequate recovery	5
937	T	an: competitive athlete	5
938	T	an: subjective vitality	5
939	T	npn: model of swimmer	5
940	T	an: lateral preference	5
941	T	nn: week training	5
942	T	an: progressive decrease	5
943	T	nn: sport health	5
944	T	npnn: interpretation of training zone	5
945	T	an: great force	5
946	T	nn: pressure differential	5
947	T	nn: sprint exercise	5
948	T	an: world-class swimmer	5
949	T	nnn: body composition parameter	5
950	T	an: collegiate swimming	5
951	T	nn: datum collection	5
952	T	an: positive affect	5
953	T	an: large difference	5
954	T	an: underwater stroke	5
955	T	ann: elite endurance athlete	5
956	T	n: prioux	5
957	T	npn: level of effort	5
957	V[s]	anpn: low level of effort	4
958	T	nn: lactate transporter	5
959	T	n: calibrator	5
960	T	npn: end of downsweep	5
961	T	an: low altitude	5
962	T	npan: excess of anaerobic threshold	5
963	T	nn: effort increase	5
964	T	nann: downsweep final upsweep figure	5
965	T	an: preferred method	5
965	V[s]	anpn: preferred method of propulsion	3
966	T	an: intermittent hypoxia	5
967	T	ann: national-level swim population	5
968	T	nan: sport physical therapy	5
969	T	nnnn: swimming relay exchange time	5
970	T	an: structural asymmetry	5
971	T	npan: center of mass velocity	5
972	T	npn: swimmer with taper	5
973	T	nn: distance event	5
974	T	nn: body alignment	5
975	T	an: soft tissue	5
976	T	nn: force production	5
976	V[s]	npan: production of strong force	2
977	T	an: hypobaric chamber	5
978	T	an: anthropometrical asymmetry	5
979	T	nn: sprint time	5
980	T	an: physical trait	5
981	T	an: adequate inhalation	5
982	T	n: groot	5
983	T	an: competitive distance	5
984	T	nn: lactate level	5
985	T	nn: mood disturbance	5
986	T	an: physical therapist	5
987	T	nn: method section	5
988	T	npan: phase of underwater arm	5
989	T	npn: portion of stroke	5
990	T	nn: performance measure	5
991	T	an: long event	5
992	T	nn: methyl xanthene	10
993	T	npan: age of national-level american	5
994	T	n: lemaitre	5
995	T	nnn: age group swimmer	5
996	T	ann: long distance runner	5
997	T	nn: meter event	5
998	T	nn: in-water start	5
999	T	an: med sport	5
999	V[s]	nan: sci med sport	4
1000	T	npn: effect of hiit	5
1001	T	n: recovery-stress	20
1002	T	an: automatic tracking	5
1003	T	n: issurin	5
1004	T	an: acute effect	5
1005	T	acann: aerobic and anaerobic threshold velocity	5
1006	T	nnn: sea level training	5
1007	T	nn: kristina egerszegi	5
1008	T	npan: journal of applied sport	5
1009	T	nnn: post-intervention time trial	10
1010	T	n: mauss	5
1011	T	n: cassas	5
1012	T	nn: energy contribution	5
1012	V[s]	nnn: energy system contribution	3
1013	T	nn: swimming expert	5
1014	T	nn: sport nutrition	5
1015	T	an: high velocity	5
1016	T	ncan: pain and functional status	5
1017	T	an: turbulent water	5
1018	T	n: widrick	5
1019	T	npncn: journal of science and medicine	5
1020	T	an: ego-involving climate	10
1021	T	ann: long exchange time	5
1022	T	an: physiological change	5
1023	T	n: linossier	5
1024	T	nn: 50-meter sprint	5
1024	V[s]	nnn: 50-meter freestyle sprint	3
1025	T	n: thevenet	5
1026	T	an: periodized program	5
1026	V[s]	nn: periodization program	3
1027	T	ann: maximal oxygen uptake	5
1028	T	annn: independent sample t test	5
1029	T	an: laminar flow	5
1030	T	an: physical performance	5
1031	T	an: early paper	5
1032	T	n: behm	5
1033	T	an: natural tendency	5
1034	T	n: theorem	5
1035	T	an: 3d analysis	5
1036	T	aan: propulsive final upsweep	5
1037	T	nn: muscle power	5
1038	T	an: passive drag	5
1039	T	nn: supraspinatus tendinopathy	5
1039	V[s]	ann: swim-volume-induced supraspinatus tendinopathy	3
1040	T	a: competing	5
1041	T	n: aspenes	5
1042	T	nn: enzyme activity	5
1043	T	an: bronchial hyper	5
1044	T	npn: age of swimmer	5
1045	T	n: hibberd	5
1046	T	an: plyometric training	5
1047	T	nn: land training	5
1048	T	anpn: american college of sport	10
1049	T	nn: swimmer training	5
1050	T	nn: endurance sport	5
1051	T	n: actin	5
1052	T	npncnn: journal of sport & exercise psychology	5
1053	T	npn: effect of body	5
1054	T	npn: age of participant	5
1054	V[s]	nn: participant age	8
1055	T	npn: end of study	5
1056	T	n: biomech	5
1057	T	npnpn: resistance of water with palm	5
1058	T	nn: kjoc category	5
1059	T	n: sprigings	5
1060	T	npnn: type of repeat set	5
1061	T	nn: event distance	5
1062	T	ann: true core hypothermia	10
1063	T	an: aquatic park	5
1064	T	an: prior study	5
1065	T	n: cossor	5
1066	T	an: mechanical efficiency	5
1067	T	ann: american swim coach	5
1068	T	nn: performance database	5
1068	V[s]	nnnn: usa swimming performance database	2
1069	T	npn: ability of body	5
1070	T	n: cytochrome	10
1071	T	an: fast swimmer	5
1072	T	anpn: functional status of shoulder	5
1073	T	an: traditional training	5
1074	T	nn: early-maturing girl	5
1075	T	nn: force output	5
1076	T	nnpn: glide phase of start	5
1077	T	nn: mike barrowman	5
1078	T	nn: shoulder range	5
1079	T	nn: creatine phosphate	5
1080	T	n: meyers	5
1081	T	an: propulsive surface	5
1082	T	aan: substantial final upsweep	5
1083	T	nn: strength deficit	5
1084	T	nn: performance advantage	5
1085	T	nnn: freestyle time trial	5
1085	V[s]	annn: 25-metre freestyle time trial	3
1086	T	nn: foot positioning	5
1087	T	acann: fast and slow twitch muscle	5
1088	T	npn: purpose of paper	5
1089	T	nn: body segment	5
1090	T	nn: minute rest	5
1091	T	npan: effect of high intensity	5
1092	T	an: human swimmer	5
1093	T	an: mental fortitude	5
1094	T	npn: biomechanic of swimming	5
1095	T	an: unique style	5
1096	T	n: favor	5
1097	T	npnn: amount of high-intensity training	5
1098	T	npan: journal of applied biomechanic	5
1099	T	nn: fatigue level	5
1100	T	nn: recovery state	5
1101	T	ncnn: fta and ftx muscle	5
1102	T	an: biomechanical error	5
1102	V[s]	nan: freestyle biomechanical error	3
1103	T	ann: resting oxygen consumption	5
1104	T	an: total stroke	5
1105	T	npan: end of propulsive phase	5
1106	T	npn: source of energy	5
1107	T	n: perf	5
1108	T	an: female participant	5
1109	T	nn: velocity pattern	5
1109	V[s]	ann: mass velocity pattern	3
1110	T	an: average force	5
1111	T	n: hellemans	5
1112	T	an: adaptive change	5
1113	T	n: torques	5
1114	T	ann: current fina rule	5
1115	T	a: dorsal	5
1116	T	npnn: amount of muscle activity	5
1117	T	nnnn: - intervention time trial	5
1118	T	npn: effect of fatigue	5
1119	T	nnn: winter swim period	5
1120	T	ncnn: strength and flexibility imbalance	5
1121	T	nn: finish time	5
1122	T	ann: polar bear swimmer	5
1123	T	n: freestyle	158
1124	T	nn: muscle metabolism	9
1125	T	nnn: three-peak backstroke swimmer	9
1126	T	an: competitive event	9
1127	T	an: red zone	9
1128	T	npn: amount of high-intensity	9
1129	T	an: middle adolescence	9
1129	V[s]	acan: middle and late adolescence	3
1130	T	nnn: pre-intervention time trial	9
1131	T	an: video image	9
1132	T	a: unilateral	9
1133	T	a: socio-environmental	9
1134	T	a: vertical	61
1135	T	n: swim	298
1136	T	nn: heart rate	46
1136	V[s]	ann: resting heart rate	7
1136	V[s]	nnn: heart rate variability	4
1137	T	ann: baseline asca training	4
1138	T	an: online module	4
1139	T	npnn: relationship of stroke asymmetry	4
1140	T	npnn: graph of martin zubero	4
1141	T	nn: rotator cuff	4
1142	T	ncan: kyphosis and lumbar alignment	4
1143	T	nn: training season	4
1144	T	nva: pull be strong	4
1145	T	nn: swimming skill	4
1146	T	aan: 7th cervical vertebra	4
1147	T	an: experimental group	4
1148	T	npan: magnitude of lumbar lordosis	4
1149	T	npn: density of water	4
1150	T	nn: altitude acclimatization	4
1151	T	npncn: measurement of force and power	4
1152	T	ncan: promotion & human performance	4
1153	T	n: ppss	4
1154	T	an: functional asymmetry	4
1155	T	nn: performance parameter	4
1156	T	an: final section	4
1157	T	a: shoulder-adducting	8
1158	T	an: vertical plane	4
1159	T	nn: youth swimming	4
1160	T	an: physical medicine	4
1161	T	nn: load cell	4
1162	T	nnn: muscle blood flow	4
1163	T	ncnn: graph and stroke pattern	4
1164	T	nnn: usoc sport science	4
1165	T	npn: characteristic of technique	4
1165	V[s]	anpn: asymmetrical characteristic of technique	2
1166	T	aan: average weekly meter	4
1167	T	nnn: day post exposure	4
1168	T	npnn: journal of sport rehabilitation	4
1169	T	ann: average stroke length	4
1170	T	nva: pain be chronic	4
1171	T	ann: eastern michigan university	4
1172	T	an: successful athlete	4
1173	T	npn: period of intensity	4
1173	V[s]	nn: intensity period	3
1174	T	npn: program of periodization	4
1174	V[s]+	an: periodized program	5
1174	V[s]	nn: periodization program	3
1174	V[s]	anpn: traditional program of periodization	2
1175	T	an: dependent measure	4
1176	T	a: favorable	4
1177	T	nn: hum kinet	4
1178	T	nn: asca module	4
1179	T	an: actual path	4
1180	T	a: 7-point	4
1181	T	npn: datum with knowledge	4
1182	T	nn: bicycle ergometer	4
1183	T	nn: block periodization	4
1184	T	n: nfhs	4
1185	T	an: muscular development	4
1186	T	an: educational training	4
1187	T	npan: pull of weak side	4
1188	T	nn: warm-up procedure	4
1189	T	anpn: longitudinal axis of body	4
1190	T	anpnn: eastern zone of usa swimming	4
1191	T	aan: scientific limited publication	4
1192	T	an: physiological adaptation	8
1192	V[s]	aan: additional physiological adaptation	2
1193	T	aan: primary en-1 set	4
1194	T	an: unintended consequence	4
1195	T	nn: week period	4
1196	T	nn: stroke drill	4
1197	T	npnpn: line of action of force	4
1198	T	nn: backstroke pull	4
1199	T	an: mental imagery	4
1200	T	nnn: asca certification level	4
1201	T	ncnn: st and fta fiber	4
1202	T	annn: human muscle force-velocity relationship	4
1203	T	n: derose	4
1204	T	an: short set	4
1205	T	a: asymmetric	4
1206	T	nn: muscle function	4
1207	T	an: significant olympiad	4
1207	V[s]	aan: significant two-way olympiad	2
1208	T	anpn: competitive level of swimmer	4
1209	T	an: neuromuscular disease	4
1210	T	nn: water surface	4
1211	T	nva: leg be dense	4
1212	T	an: zigzag pattern	4
1213	T	ann: adequate recovery time	4
1214	T	nn: swim strategy	4
1215	T	n: pyne	4
1216	T	npn: style of breaststroke	4
1217	T	ncnn: strength and power activity	4
1218	T	an: additional study	4
1219	T	npan: comparison of lumbar lordosis	4
1220	T	annn: average relay exchange time	4
1221	T	nva: swimmer be equal	4
1222	T	n: payton	4
1223	T	an: open sport	4
1224	T	npn: law of motion	4
1225	T	npnn: photo of martin zubero	4
1226	T	npn: population of swimmer	4
1227	T	nn: finish place	4
1228	T	n: soukup	4
1229	T	a: swimming-based	4
1230	T	nn: youth athlete	4
1231	T	n: positon	4
1232	T	nva: land be good	4
1233	T	npan: process of fast twitch	4
1234	T	npn: core of model	4
1235	T	an: functional activity	4
1236	T	nn: mastery climate	4
1237	T	npnn: effect of force symmetry	4
1238	T	nn: employment physical	4
1239	T	ncnn: - and later-maturing group	4
1240	T	an: zigzag movement	4
1241	T	npnn: zone of endurance training	4
1242	T	nnn: lactate threshold speed	4
1243	T	nn: title ix	4
1244	T	nn: shoulder extension	4
1245	T	an: adaptive response	4
1246	T	an: entire season	4
1247	T	acann: middle and right hand photo	4
1248	T	nn: effect relationship	4
1249	T	npan: group of competitive swimmer	4
1250	T	nva: stroke be asymmetrical	4
1251	T	nn: water action	4
1252	T	nn: performance test	4
1253	T	an: large lung	4
1254	T	nn: stress questionnaire	8
1254	V[s]	nnn: recovery stress questionnaire	6
1255	T	npan: percentage of fast twitch	4
1256	T	nn: coach marsh	4
1257	T	ann: high volume training	4
1258	T	a: pre-event	4
1259	T	n: hintzy	4
1260	T	an: athletic career	4
1261	T	ann: hydrodynamic force coefficient	4
1262	T	an: postural form	4
1263	T	ann: average exchange time	4
1264	T	n: thayer	4
1265	T	ann: left hand photo	4
1266	T	nn: block facility	4
1267	T	n: millet	4
1268	T	npnn: faculty of sport science	4
1269	T	anpn: great number of coach	4
1270	T	npncn: function of olympiad and sex	4
1271	T	an: limited time	4
1272	T	nva: muscle be short	4
1273	T	npn: re-evaluation of force	4
1274	T	ann: lumbar lordosis alteration	4
1275	T	annn: front view stroke pattern	4
1276	T	npnn: range of stroke length	4
1277	T	nn: recovery period	4
1278	T	ncnn: training and taper period	4
1279	T	an: straight arm	4
1280	T	an: semi-circular sweep	4
1281	T	an: maximal velocity	4
1282	T	nn: arm pull	4
1283	T	ncan: forearm and upper arm	4
1284	T	ncnn: science & technology committee	4
1285	T	aan: absolute thoracic kyphosis	4
1286	T	anpn: simulated altitude of 2300m	4
1287	T	an: substantial protection	4
1288	T	ann: altered stroke mechanic	4
1289	T	nva: season be consistent	4
1290	T	an: starting variant	8
1291	T	n: nybo	4
1292	T	an: scientific approach	4
1293	T	npn: photo of figure	4
1294	T	nn: freestyle sprint	8
1294	V[s]	nnn: 50-meter freestyle sprint	3
1295	T	n: rmsea	4
1296	T	nva: imbalance be unique	4
1297	T	nn: kinesiology department	4
1298	T	nn: counsilman center	4
1299	T	an: moderate speed	4
1300	T	aan: final propulsive phase	4
1301	T	an: dietary intake	4
1302	T	nn: surface area	4
1303	T	n: kinanthropometry	4
1304	T	a: elevated	4
1305	T	npn: concept of training	4
1306	T	nn: breaststroke kick	4
1307	T	n: naemi	4
1308	T	npn: combination of experience	4
1309	T	nn: study design	4
1310	T	nnn: arm coordination symmetry	4
1311	T	a: sensory	4
1312	T	an: non-breathing cycle	4
1313	T	an: preliminary investigation	4
1314	T	npn: conception of ability	4
1315	T	nn: goal setting	4
1316	T	n: malmö	4
1317	T	ann: norwegian swimming club	4
1318	T	an: well-trained athlete	4
1319	T	n: skinfold	8
1320	T	nn: form resistance	4
1321	T	nn: nutrition plan	4
1321	V[d]	an: nutritional plan	3
1322	T	npnn: portion of stroke pattern	4
1323	T	nn: sport administrator	4
1324	T	ann: actual preparation strategy	4
1325	T	nva: phenomenon be unclear	4
1326	T	nn: variant distribution	4
1327	T	an: evidence-based recommendation	4
1328	T	an: angular acceleration	4
1329	T	nn: de jesus	4
1330	T	n: larsson	4
1331	T	nn: force variation	4
1331	V[s]	annn: seasonal hand force variation	2
1332	T	n: ungerechts	4
1333	T	npan: endurance of fast twitch	4
1334	T	nva: explanation be true	4
1335	T	ncnn: height and body mass	4
1336	T	nva: finding be consistent	4
1337	T	nn: sfps questionnaire	4
1338	T	an: maximum velocity	4
1339	T	anpnn: low level of asca training	4
1340	T	n: stroke-cycles	4
1340	V[m]	nn: stroke cycle	37
1341	T	an: traditional upsweep	4
1342	T	nva: season be beneficial	4
1343	T	an: 3d method	4
1344	T	an: physiological rationale	4
1345	T	nva: swimmer be unable	4
1346	T	an: out-placed team	4
1347	T	an: metabolic adaptation	4
1348	T	nva: change be great	4
1349	T	n: out-placing	4
1350	T	npnn: range of stroke rate	4
1351	T	n: diaphragm	4
1352	T	npnpn: acceleration of centre of mass	4
1353	T	nnn: usa swimming site	4
1354	T	nn: training yardage	4
1355	T	npan: team with average exchange	4
1356	T	n: collard	4
1357	T	an: early adulthood	4
1358	T	nn: sprint test	4
1359	T	nn: muscle group	4
1360	T	nnn: age group elite	4
1361	T	ann: elite master runner	4
1362	T	nn: breathing pattern	4
1363	T	annn: fast twitch motor unit	4
1364	T	ncan: performance and psychological variable	4
1365	T	npn: evaluation of performance	4
1366	T	an: clinical inspection	4
1367	T	npnn: school of health promotion	4
1368	T	an: great increase	4
1369	T	nn: race performance	4
1370	T	annn: traditional two-peak backstroke swimmer	4
1371	T	npncn: potential of hand and forearm	4
1372	T	nn: repeat speed	4
1373	T	npncn: phase of start and turn	4
1374	T	npn: scoliosis of spine	4
1375	T	npn: limitation of study	4
1376	T	npnn: facet of training process	4
1377	T	npn: etiology of asymmetry	4
1378	T	nva: improvement be evident	4
1379	T	npnn: length with rest period	4
1380	T	an: great progress	4
1381	T	n: malina	4
1382	T	npnn: effect of moderate-intensity endurance	4
1383	T	npncn: journal of medicine and science	4
1384	T	an: grand fork	4
1385	T	n: burgonmeister	4
1386	T	an: top swimmer	4
1387	T	nann: world short course champion	4
1388	T	an: postural asymmetry	4
1389	T	an: physiological response	8
1390	T	aan: short final upsweep	4
1391	T	nn: swim-efficiency index	4
1392	T	an: aforementioned component	4
1393	T	ncnn: flow and increase resistance	4
1394	T	an: non-preferred side	4
1395	T	ncnn: group and competition level	4
1396	T	nn: muscle soreness	4
1397	T	annn: periodic hand force testing	4
1398	T	nn: biceps muscle	4
1399	T	ann: front crawl technique	4
1400	T	anpn: high level of competition	4
1401	T	acan: visual and graphic datum	4
1402	T	an: general question	4
1403	T	npan: incidence of joint pain	4
1404	T	an: adequate quantity	4
1405	T	ann: self-reported pain scale	4
1406	T	n: stroke-cycle	4
1406	V[mg]	nn: stroke cycle	37
1406	V[g]+	n: stroke-cycles	4
1407	T	npn: sweep of arm	4
1408	T	nnn: heart rate variability	4
1409	T	npan: team with short exchange	4
1410	T	ncnn: rule and block configuration	4
1411	T	ncan: group and competitive level	4
1411	V[g]	ncnn: group and competition level	4
1412	T	aan: lasting joint pain	4
1413	T	nn: youtube video	4
1414	T	anpn: low level of effort	4
1415	T	nn: body landmark	4
1416	T	nn: glide factor	4
1417	T	an: short video	4
1418	T	ann: present time swimmer	4
1419	T	nn: high-intensity repeat	4
1420	T	nn: racing strategy	4
1421	T	aan: male competitive swimmer	4
1422	T	an: winning time	4
1423	T	ann: early relay exchange	4
1424	T	acann: male and female backstroke swimmer	4
1425	T	an: physiological variable	4
1425	V[s]	acan: psychological and physiological variable	2
1426	T	nva: swimmer be effective	4
1427	T	an: scientific sport	4
1428	T	nn: stress biomarkers	4
1428	V[s]	ann: oxidative stress biomarkers	3
1429	T	nn: google form	4
1430	T	nva: shape be abundant	4
1431	T	nnn: swimming relay team	4
1432	T	an: significant interaction	4
1433	T	an: individual athlete	8
1434	T	an: free swimming	4
1435	T	nnn: camera view obstruction	4
1436	T	an: symmetrical stroke	4
1437	T	npan: result of current study	4
1438	T	nn: form drag	4
1439	T	n: anthropometry	4
1440	T	nn: emg signal	4
1441	T	an: athletic activity	4
1442	T	npan: training with substantial workload	4
1443	T	ann: elite breaststroke swimmer	4
1444	T	an: normative ability	4
1445	T	n: palpation	4
1446	T	npan: knowledge of actual preparation	4
